Code,Class,Sub_Class,Ward_No,Rd_ID,Rd_Name,Locality,Colony,No_floors,Cons_type,Area,Descr,Bldg_Id,SHEET_ID,Shape_Leng,Shape_Le_1,Shape_Length,Shape_Area,height_m
61,7,Retail,65,RD_5004, ,West_Nadakkav, ,4,P,0.000000000000000,_,BL_164423,392,68.207144815600003,68.207144815600003,68.207144815578928,235.531015707670434,14.0000000
A,6,House,65,RD_7A,Manipuram_Road,West_Nadakkavu, ,2,P,0.000000000000000,_,BL_164425,392,45.582662092699998,45.582662092699998,45.582662092703885,112.665697375658112,7.0000000
61,7,Retail,65,RD_5004,Wayanad_Road,East_Nadakkavu, ,1,M,0.000000000000000,_,BL_164430,392,51.112191432099998,51.112191432099998,51.112191432071498,147.154278062658705,3.5000000
71,7,Petrol Pump / LPG filling station,65,RD_5004, ,Nadakkav,Bharath_Petrolium,1,M,0.000000000000000,Petrol Pumb,BL_164454,392,55.117020738900003,55.117020738900003,55.117020738876803,188.035790195699747,3.5000000
A,6,House,65,RD_7A,Manipuram_Road,West_Nadakkavu, ,1,M,0.000000000000000,_,BL_164458,392,38.295120550400000,38.295120550400000,38.295120550422496,87.186717997789728,3.5000000
69,7,Storage Godown,65,RD_7A,Manipuram_Road,West_Nadakkavu,Fridge_House_Godown,4,P,0.000000000000000,Godown,BL_164459,392,54.006608966700000,54.006608966700000,54.006608966702998,179.583130261039571,14.0000000
87,9,Residential &Household Industry,65,RD_7A,Manipuram_Road,West_Nadakkavu,New_Trade,1,P_M,0.000000000000000,Backery Sweets,BL_164460,392,49.845599999699999,49.845599999699999,49.845599999651313,152.011113916395431,3.5000000
A,6,House,65,RD_7A,Manipuram_Road,West_Nadakkavu, ,1,P_M,0.000000000000000,_,BL_164463,392,48.308922263699998,48.308922263699998,48.308922263694399,137.259508910189538,3.5000000
73,6,Hostel,65,RD_7A,Manipuram_Road,West_Nadakkavu,Edu_Cocoon,3,P,0.000000000000000,Ladies Hostel,BL_164464,392,106.728548359000001,106.728548359000001,106.728548358679546,602.151065586228242,10.5000000
61,7,Retail,65,RD_7A,Manipuram_Road,West_Nadakkavu,Sreemuruka_Stationary,1,M,0.000000000000000,_,BL_164465,392,38.867526695700001,38.867526695700001,38.867526695710119,88.316212261476494,3.5000000
A,6,House,65,RD_7A,Manipuram_Road,West_Nadakkavu, ,2,P,0.000000000000000,_,BL_164471,392,48.686031198199998,48.686031198199998,48.686031198240698,145.749214307266840,7.0000000
V,6,House,65,RD_10029, , , ,0, ,0.000000000000000,"V(NO.FLOORS,CONS.TYPE)",BL_164473,392,28.350184637800002,28.350184637800002,28.350184637788345,50.200754799516915,0.0000000
A,6,House,65,RD_10029, ,West_Nadakkav, ,1,P,0.000000000000000,_,BL_164478,392,64.199365229999998,64.199365229999998,64.199365229972699,226.646946853880621,3.5000000
V,6,House,65,RD_5004, ,Nadakkav,Jose_Building,0, ,0.000000000000000,V,BL_164480,392,73.479957598100000,73.479957598100000,73.479957598072943,263.775657086675835,0.0000000
92,9,Commercial and Educational,65,RD_5004, ,Nadakkav, ,4,P,0.000000000000000,_,BL_164482,392,72.198826490499997,72.198826490499997,72.198826490516879,232.375528909018641,14.0000000
A,6,House,65,RD_7A,Manipuram_Road,West_Nadakkavu,Punathil,3,P_M,0.000000000000000,_,BL_164502,392,51.219662539600002,51.219662539600002,51.219662539647565,149.947852170139953,10.5000000
A,6,House,65,RD_10029, ,West_Nadakkav, ,2,P,0.000000000000000,_,BL_164507,392,58.392997331899998,58.392997331899998,58.392997331877751,200.250895491065080,7.0000000
V,6,House,65,RD_10029, , , ,0, ,0.000000000000000,"V(NO.FLOORS,CONS.TYPE)",BL_164508,392,33.121498444799997,33.121498444799997,33.121498444842189,60.760607889003687,0.0000000
61,7,Retail,65,RD_7A,Manipuram_Road,West_Nadakkavu, ,1,M,0.000000000000000,_,BL_164509,392,46.798999996900001,46.798999996900001,46.798999996855855,121.771105044439878,3.5000000
61,7,Retail,65,RD_5004,Wayanad_Road,East_Nadakkavu, ,4,P,0.000000000000000,Commercial,BL_165862,392,53.594842825599997,53.594842825599997,53.594842825567099,174.563132069875905,14.0000000
61,7,Retail,65,RD_7,Manipuram_Road,West_Nadakkavu, ,1,M,0.000000000000000,Commercial,BL_165896,392,40.730270139100000,40.730270139100000,40.730270139105606,89.659346439558917,3.5000000
A,6,House,65,RD_7,Manipuram_Road,West_Nadakkavu, ,1,M,0.000000000000000,_,BL_165898,392,26.469049223999999,26.469049223999999,26.469049223978580,42.625994678614902,3.5000000
C,6,Apartment,65,RD_7A,Manipuram_Road,West_Nadakkavu,Kadeeja_Appartments,3,P,0.000000000000000,Appartments,BL_165899,392,50.350636609699997,50.350636609699997,50.350636609708104,158.306617925372052,10.5000000
A,6,House,65,RD_5004,Wayanad_Road,East_Nadakkavu, ,2,P,0.000000000000000,_,BL_165918,392,45.293716502000002,45.293716502000002,45.293716501981443,122.179184512712538,7.0000000
61,7,Retail,69,RD_10031, ,West_Nadakkav,Bus_Engine_Work,1,P_M,0.000000000000000,_,BL_166085,392,24.099303216500001,24.099303216500001,24.099303216458900,35.964552611015399,3.5000000
61,7,Retail,65,RD_10031, ,West_Nadakkav,New_Makkani,1,M,0.000000000000000,Hotel,BL_166087,392,45.170001017300002,45.170001017300002,45.170001017318882,124.784103718313361,3.5000000
304,33,Building under demolition,69,RD_10031, ,West_Nadakkav,Work_Shop,0, ,0.000000000000000,Demolished,BL_166096,392,23.640808041100001,23.640808041100001,23.640808041110418,33.120155338005034,0.0000000
V,6,House,69,RD_10031, ,West_Nadakkav,Bus_Engine_Work,0, ,0.000000000000000,V,BL_166097,392,23.845290455200001,23.845290455200001,23.845290455198452,33.904295914619084,0.0000000
61,7,Retail,65,RD_10031, ,West_Nadakkav,Santhosh,1,M,0.000000000000000,Industrial,BL_166145,392,56.221905185200001,56.221905185200001,56.221905185219448,189.603610754194875,3.5000000
A,6,House,65,RD_10031, ,West_Nadakkav,Pallithumbil,2,P,0.000000000000000,_,BL_167055,392,68.467539676000001,68.467539676000001,68.467539676048688,196.480935042288309,7.0000000
V,6,House,65,RD_10031, ,West_Nadakkav,Bus_Engine_Work,0, ,0.000000000000000,V,BL_167085,392,34.460991613300003,34.460991613300003,34.460991613266252,74.064866303122116,0.0000000
61,7,Retail,65,RD_10031, ,West_Nadakkav, ,3,P,0.000000000000000,Commercial,BL_167091,392,51.912548481199998,51.912548481199998,51.912548481229251,135.349576991130021,10.5000000
61,7,Retail,65,RD_10031, ,West_Nadakkav, ,2,P_M,0.000000000000000,_,BL_167092,392,102.085615873999998,102.085615873999998,102.085615873507493,271.545046643290846,7.0000000
V,6,House,65,RD_10031, ,West_Nadakkav, ,0, ,0.000000000000000,V,BL_167096,392,54.994847390099999,54.994847390099999,54.994847390129145,168.320960489571746,0.0000000
101,10,Training Institute,65,RD_10031, ,West_Nadakkav,SSA_CRDAC,1,M,0.000000000000000,Disabled Children,BL_167097,392,85.775575671900000,85.775575671900000,85.775575671931549,213.750337365873463,3.5000000
61,7,Retail,65,RD_5004,Kottaram_Road,Jawahar_Nagar,Textile,1,P,0.000000000000000,TEXTILE,BL_167739,392,58.563592208400003,58.563592208400003,38.574864277430287,58.600389126910116,3.5000000
61,7,Retail,65,RD_10031, ,West_Nadakkav,Industrial,2,M,0.000000000000000,Commercial,BL_167055A,392,28.883202464200000,28.883202464200000,28.883202464162363,48.072202469567152,7.0000000
61,7,Retail,65,RD_10029, ,West_Nadakkav, ,2,P_M,0.000000000000000,Commercial,BL_164292,392,41.985264465400000,41.985264465400000,41.985264465358284,109.863921759811063,7.0000000
A,6,House,65,RD_10029, ,West_Nadakkav, ,1,P,0.000000000000000,_,BL_164292B,392,47.071681598399998,47.071681598399998,47.071681598395429,138.463504734987794,3.5000000
V,6, ,65,RD_10029, ,West_Nadakkav, ,0, ,0.000000000000000,V,BL_164321C,392,39.101170703500003,39.101170703500003,39.101170703497509,95.290316366655318,0.0000000
61,7,Retail,65,RD_7,Manipuram_Road,West_Nadakkavu,Aerosoft_Plaza,4,P,0.000000000000000,Commercial,BL_132493A,392,49.024327898599999,49.024327898599999,49.024327898619298,150.195703770533811,14.0000000
V,6, ,65,RD_7A,Manipuram_Road,West_Nadakkavu,Punathil,0, ,0.000000000000000,V,BL_164425A,392,45.152468344200003,45.152468344200003,45.152468344164731,127.382540422070562,0.0000000
61,7,Retail,65,RD_5004, ,West_Nadakkav,Janatha_Hot_Electricals,1,M,0.000000000000000,Commercial,BL_161084B,392,28.933450025199999,28.933450025199999,28.933450025219422,51.197068881209375,3.5000000
305,33,Building under construction,65,RD_5004, ,West_Nadakkav, ,4,P,0.000000000000000,BUC,BL_161084A,392,51.192881136200000,51.192881136200000,51.192881136249127,159.096409094016764,14.0000000
A,6,House,65,RD_4911F,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127389,416,51.279232577099997,51.279232577099997,51.279232577066118,149.896865999279527,7.0000000
64,7,Hotel / Restaurant,65,RD_4911,PANIKKAR_ROAD,IMA_HALL_ROAD, ,1,M,0.000000000000000, ,BL_127394,416,32.220850581599997,32.220850581599997,32.220850581605895,64.445011152278951,3.5000000
A,6,House,65,RD_5665A,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127395,416,42.106902107300002,42.106902107300002,42.106902107327635,102.673808554387875,7.0000000
A,6,House,65,RD_4911F,PANIKKAR_ROAD,PANIKKAR_ROAD, ,1,M,0.000000000000000, ,BL_127396,416,27.178338274900000,27.178338274900000,27.178338274916261,44.864036967609593,3.5000000
A,6,House,65,RD_5665A,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127397,416,50.692974065300000,50.692974065300000,50.692974065294919,136.415032394056169,7.0000000
A,6,House,65,RD_4911F,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127398,416,31.198951610500000,31.198951610500000,31.198951610520783,60.479064041826859,7.0000000
A,6,House,65,RD_2319,CHOYUNNI_MASTER_ROAD,NADAKKAAVU, ,2,P,0.000000000000000, ,BL_127400,416,29.732554008000001,29.732554008000001,29.732554008019747,41.326284910847924,7.0000000
A,6,House,65,RD_2319,CHOYUNNI_MASTER_ROAD,NADAKKAAVU, ,1,M,0.000000000000000, ,BL_127401,416,44.576492984900000,44.576492984900000,44.576492984897328,124.190906567024555,3.5000000
A,6,House,65,RD_4911F,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127418,416,57.961968251999998,57.961968251999998,57.961968252039540,187.546309038270493,7.0000000
A,6,House,65,RD_4911F,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127419,416,70.197471481700006,70.197471481700006,70.197471481742468,248.538823597893867,7.0000000
A,6,House,65,RD_5665A,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127420,416,45.493645592800000,45.493645592800000,45.493645592807695,128.967548930315530,7.0000000
63,7,General Business,65,RD_4911,IMA_HALL_ROAD,IMA_HALL_ROAD, ,1,M,0.000000000000000,"SHOP,DRESS_CLEANERS",BL_127421,416,20.518903794100002,20.518903794100002,20.518903794100588,25.586285604627484,3.5000000
A,6,House,65,RD_4911F,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127422,416,53.320241433299998,53.320241433299998,53.320241433250459,171.195392493329592,7.0000000
A,6,House,65,RD_4911F,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127423,416,38.545440620599997,38.545440620599997,38.545440620555851,89.915136251953825,7.0000000
A,6,House,65,RD_4911F,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127424,416,56.926442604800002,56.926442604800002,56.926442604793060,195.067735827352948,7.0000000
A,6,House,65,RD_4911F,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127425,416,41.380050568400002,41.380050568400002,41.380050568417438,102.524768209073571,7.0000000
A,6,House,65,RD_2319,CHOYUNNI_MASTER_ROAD,NADAKKAAVU, ,1,P_M,0.000000000000000, ,BL_127427,416,50.030237081199999,50.030237081199999,50.030237081186506,122.276442301194550,3.5000000
61,7,Retail,65,RD_4911,PANIKKAR_ROAD,VELLAYIL, ,1,P_M,0.000000000000000, ,BL_127428,416,37.924178107600000,37.924178107600000,37.924178107563733,88.612362099052703,3.5000000
A,6,House,65,RD_4911F,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127429,416,48.253907871899997,48.253907871899997,48.253907871924326,136.665805249953735,7.0000000
63,7,General Business,65,RD_4911,PANIKKAR_ROAD,IMA_HALL_ROAD, ,2,P_M,0.000000000000000,TAILARING_SHOP,BL_127430,416,33.450685725400000,33.450685725400000,33.450685725390265,66.266916482894345,7.0000000
A,6,House,65,RD_5665A,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127432,416,59.116604582000001,59.116604582000001,59.116604582020145,206.800051021948974,7.0000000
A,6,House,65,RD_4911,PANIKKAR_ROAD,PANIKKAR_ROAD, ,1,P,0.000000000000000, ,BL_127434,416,25.543947763799999,25.543947763799999,25.543947763815940,37.438563375360225,3.5000000
A,6,House,65,RD_4911,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127438,416,43.999442701400000,43.999442701400000,43.999442701389427,94.403542162094283,7.0000000
A,6,House,65,RD_4911B,PANIKKAR_ROAD,PANIKKAR_ROAD, ,1,P,0.000000000000000, ,BL_127439,416,29.272494394300001,29.272494394300001,29.272494394304818,47.275130344211718,3.5000000
A,6,House,65,RD_4911,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,M,0.000000000000000, ,BL_127440,416,44.307799998699998,44.307799998699998,44.307799998670816,122.275736093148168,7.0000000
A,6,House,65,RD_929,PANIKKAR_ROAD,PANIKKAR_ROAD, ,1,M,0.000000000000000, ,BL_127442,416,30.310967642100000,30.310967642100000,30.310967642099403,56.860994549172318,3.5000000
A,6,House,65,RD_4911F,PANIKKAR_ROAD,PANIKKAR_ROAD, ,1,P,0.000000000000000, ,BL_127443,416,58.410457995300000,58.410457995300000,58.410457995253310,185.659341224571449,3.5000000
A,6,House,65,RD_4911B,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127445,416,39.121805719400001,39.121805719400001,39.121805719410048,93.937939570709887,7.0000000
A,6,House,65,RD_4911C,PANIKKAR_ROAD,PANIKKAR_ROAD, ,0, ,0.000000000000000,"V(NO OF FLOOR,CONSTRUTION TYP)",BL_127446,416,37.605701575600001,37.605701575600001,37.605701575633177,87.677520191950805,0.0000000
301,6,Lodge,65,RD_4911D,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127447,416,40.796078232600003,40.796078232600003,40.796078232600557,98.368822184842145,7.0000000
A,6,House,65,RD_5665A,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127448,416,60.632190021699998,60.632190021699998,60.632190021677836,135.191015986476003,7.0000000
A,6,House,65,RD_5665,PANIKKAR_ROAD,PANIKKAR_ROAD, ,1,P,0.000000000000000, ,BL_127449,416,54.147414567100000,54.147414567100000,54.147414567147649,179.317830567738525,3.5000000
A,6,House,65,RD_4911C,PANIKKAR_ROAD,PANIKKAR_ROAD, ,1,M,0.000000000000000, ,BL_127450,416,29.332081455699999,29.332081455699999,29.332081455697072,52.210277874816811,3.5000000
A,6,House,65,RD_2319,CHOYUNNI_MASTER_ROAD,NADAKKAAVU, ,1,P_M,0.000000000000000, ,BL_127451,416,34.788085272200000,34.788085272200000,34.788085272196042,72.570895574970308,3.5000000
A,6,House,65,RD_4911D,PANIKKAR_ROAD,PANIKKAR_ROAD, ,1,P,0.000000000000000, ,BL_127452,416,50.569381966199998,50.569381966199998,50.569381966166738,159.411807462046653,3.5000000
A,6,House,65,RD_4911,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127453,416,35.471026248000001,35.471026248000001,35.471026248048638,53.635338290721506,7.0000000
61,7,Retail,65,RD_4911,PANIKKAR_ROAD,PANIKKAR_ROAD, ,1,P,0.000000000000000, ,BL_127454,416,35.907060938699999,35.907060938699999,35.907060938662319,70.901366621967526,3.5000000
A,6,House,65,RD_4911B,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P_M,0.000000000000000, ,BL_127455,416,40.975429947599999,40.975429947599999,40.975429947599253,104.928144969134706,7.0000000
A,6,House,65,RD_2319,CHOYUNNI_MASTER_ROAD,NADAKKAAVU, ,2,P,0.000000000000000, ,BL_127456,416,42.785509563799998,42.785509563799998,42.785509563754104,110.070383463337194,7.0000000
145,16,Temple,65,RD_4911,CHOYUNNI_MASTER_ROAD,NADAKKAAVU, ,1,M,0.000000000000000,KONNENATT_SREE_GANAPATHI_TEMPLE,BL_127457,416,28.010200003200001,28.010200003200001,28.010200003162026,47.787458949747581,3.5000000
A,6,House,65,RD_4911E,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127462,416,44.461251189899997,44.461251189899997,44.461251189880478,122.599333307427472,7.0000000
A,6,House,65,RD_4911G,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127464,416,42.944146568999997,42.944146568999997,42.944146568962289,109.203419689838654,7.0000000
A,6,House,65,RD_5665A,PANIKKAR_ROAD,PANIKKAR_ROAD, ,1,M,0.000000000000000, ,BL_127466,416,43.879210908200001,43.879210908200001,43.879210908244254,104.971639811569361,3.5000000
A,6,House,65,RD_2319,CHOYUNNI_MASTER_ROAD,NADAKKAAVU, ,2,P,0.000000000000000, ,BL_128636,416,38.504569306400001,38.504569306400001,38.504569306388746,91.133427959162290,7.0000000
A,6,House,65,RD_2319,CHOYUNNI_MASTER_ROAD,NADAKKAAVU, ,2,P,0.000000000000000, ,BL_127470,416,57.247934516699999,57.247934516699999,57.247934516696844,136.267741322988257,7.0000000
145,16,Temple,65,RD_4911,CHOYUNNI_MASTER_ROAD,NADAKKAAVU, ,1,M,0.000000000000000,KONNENATT_SREE_GANAPATHI_TEMPLE,BL_127471,416,42.821687785800002,42.821687785800002,42.821687785849811,72.200942121346230,3.5000000
A,6,House,65,RD_4911,PANIKKAR_ROAD,IMA_HALL_ROAD, ,2,P,0.000000000000000, ,BL_127473,417,37.534096008799999,37.534096008799999,37.534096008766973,88.007322147466482,7.0000000
A,6,House,65,RD_4911D,PANIKKAR_ROAD,PANIKKAR_ROAD, ,1,M,0.000000000000000, ,BL_127474,416,29.737210269799998,29.737210269799998,29.737210269811822,54.972663981422329,3.5000000
A,6,House,65,RD_2319,CHOYUNNI_MASTER_ROAD,NADAKKAAVU, ,1,M,0.000000000000000, ,BL_127475,416,24.592534412199999,24.592534412199999,24.592534412217130,38.107585506215585,3.5000000
C,6,Apartment,65,RD_4911C,PANIKKAR_ROAD,PANIKKAR_ROAD, ,1,P,0.000000000000000,PART_OF_SI_APARTMENT,BL_127477,416,57.618473229099997,57.618473229099997,57.618473229149402,196.084103219159999,3.5000000
A,6,House,65,RD_4911F,PANIKKAR_ROAD,PANIKKAR_ROAD, ,1,P,0.000000000000000, ,BL_127481,416,45.035365253499997,45.035365253499997,45.035365253481686,126.624196193668652,3.5000000
A,6,House,65,RD_4911,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127482,416,57.899022258899997,57.899022258899997,57.899022258898746,207.733498127894421,7.0000000
A,6,House,65,RD_4911F,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000,_,BL_127483,416,37.794377005199998,37.794377005199998,37.794377005185822,78.370042917793256,7.0000000
A,6,House,65,RD_4911F,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127484,416,41.546236984099998,41.546236984099998,41.546236984121975,102.340196525802924,7.0000000
A,6,House,65,RD_4911F,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127487,416,35.038835138800003,35.038835138800003,35.038835138793488,76.468404209368771,7.0000000
A,6,House,65,RD_4911G,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127488,416,40.355648875999997,40.355648875999997,40.355648875967134,99.112091695136712,7.0000000
A,6,House,65,RD_4911F,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127491,416,29.030437746600001,29.030437746600001,29.030437746611710,51.921410336020777,7.0000000
A,6,House,65,RD_4911,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127506,416,47.758703074099998,47.758703074099998,47.758703074104986,142.275940102030660,7.0000000
A,6,House,65,RD_4911G,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127507,416,47.445800002699997,47.445800002699997,47.445800002664328,140.339911615104455,7.0000000
A,6,House,65,RD_4911,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127509,416,52.462988499399998,52.462988499399998,52.462988499442986,171.922260530100175,7.0000000
A,6,House,65,RD_4911B,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P_M,0.000000000000000, ,BL_127512,416,31.942497091600000,31.942497091600000,31.942497091580741,63.406046464879864,7.0000000
A,6,House,65,RD_4911F,PANIKKAR_ROAD,PANIKKAR_ROAD, ,1,M,0.000000000000000, ,BL_127513,416,42.962483616999997,42.962483616999997,42.962483617002256,112.720454331777802,3.5000000
A,6,House,65,RD_5665A,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_127730,416,61.419962044800002,61.419962044800002,61.419962044760098,234.897943370334588,7.0000000
A,6,House,65,RD_4911F,PANIKKAR_ROAD,PANIKKAR_ROAD, ,1,M,0.000000000000000, ,BL_128548,416,40.990793218299999,40.990793218299999,40.990793218310799,93.593887287690833,3.5000000
A,6,House,65,RD_4911B,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_128549,416,28.594895742900000,28.594895742900000,28.594895742862434,51.082973031398410,7.0000000
A,6,House,65,RD_4911,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,M,0.000000000000000, ,BL_128551,416,37.070398018500001,37.070398018500001,37.070398018496505,75.665090808497723,7.0000000
A,6,House,65,RD_4911D,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_128553,416,40.645000001400000,40.645000001400000,40.645000001415610,102.050333507494258,7.0000000
A,6,House,65,RD_4911C,PANIKKAR_ROAD,PANIKKAR_ROAD, ,1,M,0.000000000000000, ,BL_128554,416,33.408107784899997,33.408107784899997,33.408107784906036,65.451014864758648,3.5000000
A,6,House,65,RD_4911C,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_128555,416,46.707850218799997,46.707850218799997,46.707850218757258,133.066018958552604,7.0000000
A,6,House,65,RD_5665A,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,M,0.000000000000000, ,BL_128558,416,51.869800001400002,51.869800001400002,51.869800001382828,157.448448304207147,7.0000000
A,6,House,65,RD_5665,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_128560,416,58.624958020199998,58.624958020199998,58.624958020170936,205.438069099103814,7.0000000
A,6,House,65,RD_5665A,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_128561,416,46.929931686700002,46.929931686700002,46.929931686654044,117.971681792866534,7.0000000
A,6,House,65,RD_4911F,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_128562,416,56.458747530899998,56.458747530899998,56.458747530924882,190.352474603030771,7.0000000
A,6,House,65,RD_5665,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_128606,416,42.886761987200003,42.886761987200003,42.886761987204643,114.159072915901234,7.0000000
A,6,House,65,RD_5665,PANIKKAR_ROAD,PANIKKAR_ROAD, ,1,M,0.000000000000000, ,BL_128611,416,36.897437084800004,36.897437084800004,36.897437084828269,82.971514621317411,3.5000000
A,6,House,65,RD_4911H,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P_M,0.000000000000000, ,BL_128622,416,35.538215174999998,35.538215174999998,35.538215175039362,70.872208333190628,7.0000000
A,6,House,65,RD_4911G,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_128624,416,50.500196227099998,50.500196227099998,50.500196227090782,154.411837480133158,7.0000000
A,6,House,65,RD_5665A,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_128625,416,48.100073960600000,48.100073960600000,48.100073960619696,141.300630145370235,7.0000000
64,7,Hotel / Restaurant,65,RD_4911,PANIKKAR_ROAD,IMA_HALL_ROAD, ,2,P,0.000000000000000, ,BL_128644,416,16.181243001100000,16.181243001100000,16.181243001131584,16.321046526225924,7.0000000
A,6,House,65,RD_5665A,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_128645,416,54.840849669500003,54.840849669500003,54.840849669487014,187.918194543911000,7.0000000
156,34,Club,65,RD_5665A,PANIKKAR_ROAD,PANIKKAR_ROAD, ,1,M,0.000000000000000,CLUB,BL_128647,416,27.519986811999999,27.519986811999999,27.519986812023305,46.851119910942373,3.5000000
A,6,House,65,RD_2319,CHOYUNNI_MASTER_ROAD,NADAKKAAVU, ,1,P,0.000000000000000, ,BL_128649,416,25.542720197200001,25.542720197200001,25.542720197213367,34.321979433542602,3.5000000
A,6,House,65,RD_5665,PANIKKAR_ROAD,PANIKKAR_ROAD, ,1,P_M,0.000000000000000, ,BL_128650,416,47.855189714600002,47.855189714600002,47.855189714574571,141.624032439310184,3.5000000
A,6,House,65,RD_5665A,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_128651,416,54.929474970599998,54.929474970599998,54.929474970647107,172.936578590281812,7.0000000
A,6,House,65,RD_2319,CHOYUNNI_MASTER_ROAD,NADAKKAAVU, ,1,M,0.000000000000000, ,BL_128680,416,35.343231090899998,35.342814432799997,35.342814432777814,74.759739235756797,3.5000000
A,6,House,65,RD_5665A,PANIKKAR_ROAD,PANIKKAR_ROAD, ,2,P,0.000000000000000, ,BL_128687,416,28.870364129199999,28.870364129199999,28.870364129236719,48.238583726088677,7.0000000
301,6,Lodge,65,RD_4911A,PANIKKAR_ROAD,IMA_HALL_ROAD, ,3,P,0.000000000000000,LODGE,BL_128691,416,46.810743143000003,46.810743143000003,46.810743143013575,134.990014758806325,10.5000000
A,6,House,66,RD_2468A,PANIKKAR_ROAD,NADAKKAAVU, ,1,P,0.000000000000000, ,BL_129460,416,39.394441162600003,39.394441162600003,39.394441162645670,90.934635372889758,3.5000000
A,6,House,65,RD_2468,KARTT_ROAD,PANIKKAR_ROAD, ,1,M,0.000000000000000, ,BL_129481,416,32.111400002600000,32.111400002600000,32.111400002613664,62.531611571676670,3.5000000
A,6,House,66,RD_2468A,PANIKKAR_ROAD,NADAKKAAVU, ,1,P,0.000000000000000, ,BL_129482,416,32.345510636500002,32.345510636500002,32.345510636482018,55.485946424749706,3.5000000
A,6,House,66,RD_2468A,PANIKKAR_ROAD,NADAKKAAVU, ,1,M,0.000000000000000, ,BL_129483,416,47.287009235299998,47.287009235299998,47.287009235266510,114.939913090985485,3.5000000
